name,hr,ra,dec,mag
,,21.409987,-6.715318,7.14
,,16.654557,-29.924236,7.14
,,6.0553,-2.478662,7.14
,,2.568749,-5.635404,7.14
,,16.869165,-57.580331,7.14
,,11.071723,38.868248,7.14
,,2.072544,25.920142,7.14
,,7.089401,-8.133171,7.14
,,9.2796,-84.660301,7.14
,,20.723722,25.602315,7.14
,,16.072123,6.011276,7.14
,,20.413366,26.127115,7.14
,,23.647083,23.308325,7.14
,,22.717136,-21.657501,7.14
,,19.589401,34.688003,7.14
,,5.498107,53.432801,7.14
,,2.188222,-74.501368,7.14
,,20.286813,40.591395,7.14
,,0.954012,54.952441,7.14
,,14.44094,-33.25021,7.14
,,1.857393,54.92468,7.14
,,10.127595,15.157498,7.14
,,2.852215,60.417743,7.14
,,15.10087,-22.40398,7.14
,,19.449687,21.106368,7.14
,,5.287513,-39.288056,7.14
,,14.285953,-46.910673,7.14
,,9.2156,-31.066106,7.14
,,9.575762,-3.487983,7.14
,,18.648597,6.270782,7.14
,,20.626054,6.500933,7.14
,,17.446101,31.21925,7.14
,,14.770418,-7.796956,7.14
,,17.450992,-47.136529,7.14
,,23.591035,-10.555101,7.14
,,9.546375,-57.094296,7.14
,,8.032109,4.541446,7.14
,,6.827235,-24.143486,7.14
,,1.067917,38.688535,7.14
,,15.192849,20.043386,7.14
,,20.848374,-21.312349,7.14
,,19.121995,41.054109,7.14
,,12.491156,4.838235,7.14
,,8.368537,-28.623959,7.14
,,2.445912,-45.999881,7.14
,,23.235106,-2.634986,7.14
,,5.292286,5.482323,7.14
,,4.711211,-5.757267,7.14
,,19.473941,24.995407,7.14
,,11.992769,-1.918612,7.14
,,7.8137,-38.204067,7.14
,,19.66426,24.537018,7.14
,,6.592743,-36.259398,7.14
,,9.979358,10.458631,7.14
,,13.731184,60.145533,7.14
,,6.444051,-33.415501,7.14
,,13.619599,-23.616006,7.14
,,23.556669,42.846629,7.14
,,23.557156,-31.289455,7.14
,,11.340686,17.311283,7.14
,,8.497425,-10.466639,7.14
,,7.444334,31.619999,7.14
,,6.826597,-7.412354,7.14
,,18.760292,-17.544827,7.14
,,7.404774,36.310914,7.14
,,14.91388,15.325324,7.14
,,10.059229,9.89899,7.14
,,12.903668,82.517717,7.14
,,2.312413,64.42493,7.14
,,4.965103,-6.102222,7.14
,,3.270915,-11.985927,7.14
,,16.751454,28.357925,7.14
,,6.433629,15.14987,7.14
,,1.486902,36.627783,7.14
,,19.632232,18.59246,7.14
,,22.601854,-70.963828,7.14
,,6.641288,4.607186,7.14
,,1.156159,-56.595167,7.14
,,8.827667,-63.181951,7.14
,,12.454588,-55.734952,7.14
,,21.230131,-43.129898,7.14
,,4.023903,47.450405,7.14
,,3.126401,75.80371,7.14
,,6.717296,-13.698118,7.14
,,5.692404,-48.250632,7.14
,,17.198528,57.96761,7.14
,,20.807215,-18.201718,7.14
,,5.620847,83.861438,7.14
,,16.850856,9.878931,7.14
,,19.869274,7.460043,7.14
,,10.067039,-18.101057,7.14
,,6.514337,-35.000411,7.14
,,17.884734,-13.65023,7.14
,,3.680354,-27.969759,7.14
,,21.023921,40.61795,7.14
,,8.033479,-9.356776,7.14
,,14.173169,-30.08767,7.14
,,1.675461,81.429819,7.14
,,3.058873,38.41002,7.14
,,13.356562,-22.794142,7.14
,,7.725591,-4.680661,7.14
,,13.851632,-13.679215,7.14
,,9.712189,51.268547,7.14
,,22.429521,53.816623,7.14
,,9.534188,-61.23489,7.14
,,6.973402,-16.054604,7.14
,,9.207087,-25.600864,7.14
,,14.766877,-25.445279,7.14
,,22.162688,43.186537,7.14
,,2.267454,-52.888703,7.14
,,20.248997,72.605529,7.14
,,18.702828,-17.011108,7.14
,,1.5269,-12.258175,7.14
,,0.480764,-24.636676,7.14
,,2.138064,24.819238,7.14
,,19.004933,-55.015581,7.14
,,5.668306,-23.723755,7.14
,,11.38815,-58.787467,7.14
,,17.572959,-40.531191,7.14
,,0.354085,-35.798952,7.14
,,21.176869,66.158181,7.14
,,12.411782,-60.90413,7.14
,,11.630122,-63.323201,7.14
,,20.117181,13.324297,7.14
,,14.980136,24.16974,7.14
,,9.761211,-70.118242,7.14
,,20.923086,40.300027,7.14
,,10.176238,-18.603285,7.14
,,19.303239,60.960036,7.14
,,5.428001,-9.55265,7.14
,,4.45905,-40.472374,7.14
,,13.406403,-38.033409,7.14
,,7.048489,-24.583116,7.14
,,13.974442,-48.464887,7.14
,,0.348261,-39.239873,7.14
,,5.434634,-12.904779,7.15
,,15.006615,55.618163,7.15
,,22.283622,56.176592,7.15
,,11.18207,81.731663,7.15
,,7.338563,-8.549793,7.15
,,15.47946,-31.47568,7.15
,,7.067801,75.227539,7.15
,,14.106935,7.004782,7.15
,,5.640486,-54.954175,7.15
,,14.209296,-9.900076,7.15
,,20.863844,23.331445,7.15
,,18.951189,-38.91444,7.15
,,0.824094,-23.212483,7.15
,,23.749073,69.754855,7.15
,,7.523429,66.134815,7.15
,,15.366699,-57.14528,7.15
,,9.1288,-12.020693,7.15
,,7.473538,21.54939,7.15
,,21.463375,21.735879,7.15
,,0.883633,-30.356915,7.15
,,4.12003,56.737687,7.15
,,6.25745,-1.399825,7.15
,,19.306475,5.131044,7.15
,,7.867759,59.500569,7.15
,,13.367464,-43.050425,7.15
,,7.489,-17.344949,7.15
,,5.626876,-4.934123,7.15
,,16.627128,22.444873,7.15
,,4.578828,-34.818728,7.15
,,0.231397,-56.999679,7.15
,,12.059861,-5.47958,7.15
,,7.644364,-26.316696,7.15
,,8.346645,35.778811,7.15
,,0.189464,74.484543,7.15
,,1.653973,27.756415,7.15
,,21.224705,7.167403,7.15
,,15.800916,-25.215615,7.15
,,17.758868,13.019535,7.15
,,9.544771,-54.83079,7.15
,,5.557447,-49.377888,7.15
,,6.64043,-66.085605,7.15
,,1.183809,-18.804909,7.15
,,8.832121,-36.616119,7.15
,,20.888418,54.518102,7.15
,,11.459449,0.956155,7.15
,,2.552693,42.896181,7.15
,,18.870813,26.026364,7.15
,,18.85698,38.626571,7.15
,,22.380006,85.061718,7.15
,,15.831002,2.500748,7.15
,,6.644342,-37.995993,7.15
,,17.852149,-22.921008,7.15
,,1.231139,-4.847421,7.15
,,8.512286,68.514934,7.15
,,21.092217,-4.362074,7.15
,,4.628562,-2.646506,7.15
,,4.14627,-8.670261,7.15
,,20.911665,37.073708,7.15
,,1.264915,-23.973145,7.15
,,6.398314,40.808699,7.15
,,18.654711,-59.121804,7.15
,,6.741336,76.585865,7.15
,,3.230894,43.863,7.15
,,14.051931,-82.920521,7.15
,,22.204894,2.733714,7.15
,,22.15039,48.518807,7.15
,,14.16659,40.778209,7.15
,,2.927223,48.340097,7.15
,,1.598073,-17.532466,7.15
,,2.648509,-25.745394,7.15
,,6.362586,45.61111,7.15
,,19.126059,34.393096,7.15
,,22.99983,5.159579,7.15
,,11.622254,-12.347197,7.15
,,16.283017,-80.800251,7.15
,,22.500094,70.171461,7.15
,,1.737552,9.484081,7.15
,,20.941893,14.683282,7.15
,,8.828629,-5.694451,7.15
,,22.57984,29.957391,7.15
,,22.620167,23.47343,7.15
,,7.9031,36.741565,7.15
,,14.91523,-41.364777,7.15
,,20.950383,17.097471,7.15
,,21.950598,17.68198,7.15
,,7.268584,-30.435359,7.15
,,0.77343,30.942642,7.15
,,7.378699,-26.011345,7.15
,,18.382378,20.963686,7.15
,,20.018926,14.523179,7.15
,,8.261696,66.175583,7.15
,,7.059314,71.758128,7.15
,,6.479465,36.479985,7.15
,,2.839294,-4.986425,7.15
,,19.209595,-37.524036,7.15
,,8.811927,-39.233871,7.15
,,11.592466,-12.411172,7.15
,,18.178254,-33.918752,7.15
,,20.455581,68.767357,7.15
,,9.147164,-10.757503,7.15
,,8.778599,-63.191624,7.15
,,1.62318,-82.281828,7.15
,,1.613566,-32.297153,7.15
,,9.054477,-33.600662,7.15
,,13.690891,-26.531318,7.15
,,15.461607,-14.954219,7.15
,,11.258128,-41.057192,7.15
,,23.480325,-59.436592,7.15
HR5610,5610,15.068455,5.492832,7.15
,,3.474299,-13.209295,7.15
,,20.042822,15.592075,7.15
,,5.252962,-28.335264,7.15
,,7.053951,14.336102,7.15
,,11.32564,-47.396335,7.15
,,6.833606,46.184732,7.15
,,20.475881,-11.796212,7.15
,,0.853406,38.042206,7.15
,,19.840422,43.661197,7.15
,,8.917127,-34.143201,7.15
,,12.433228,-14.947781,7.15
,,6.289824,57.414668,7.15
,,8.472367,33.685292,7.15
,,14.022117,13.732681,7.15
,,18.287586,-76.583818,7.15
,,20.060972,38.327302,7.15
,,8.47588,6.964865,7.15
,,17.132278,-24.99814,7.15
,,14.875338,55.745173,7.15
,,6.526855,32.166194,7.15
,,10.114023,-24.715569,7.15
,,3.339559,55.537077,7.15
,,7.451549,-68.61542,7.15
,,21.523749,-19.237541,7.15
,,21.926436,34.977038,7.15
,,17.848751,-76.05846,7.15
,,11.652532,-58.597731,7.15
,,12.725103,-41.321786,7.15
,,5.90798,8.054342,7.15
,,3.281964,-31.352188,7.15
,,20.616315,32.351281,7.15
,,23.680199,-7.914211,7.15
,,6.426167,22.457794,7.15
,,17.393808,60.998546,7.15
,,8.315202,26.335383,7.15
,,8.899389,8.421557,7.15
,,0.276106,-13.403904,7.15
,,2.851728,-40.963213,7.15
,,17.933119,-48.939402,7.15
,,4.055284,3.077697,7.15
,,18.946138,-14.857677,7.15
,,23.843883,54.198225,7.15
,,22.4021,-10.197732,7.15
,,4.612991,-83.496558,7.15
,,13.639817,-29.838758,7.15
,,18.850342,34.393905,7.15
,,4.29554,62.346623,7.15
,,5.074583,7.830282,7.15
,,18.529299,45.988778,7.15
,,22.12771,-59.32015,7.15
,,19.462025,-40.097215,7.15
,,8.297318,35.728393,7.15
,,6.328793,38.435215,7.15
,,10.878476,40.171159,7.15
,,7.322811,-8.783114,7.15
,,15.644831,-17.664855,7.15
,,14.858803,-60.93079,7.16
,,9.843858,-60.52769,7.16
,,0.90833,56.319584,7.16
,,22.859468,32.815577,7.16
,,22.128972,-28.147604,7.16
,,16.712958,-37.342515,7.16
,,4.935176,22.57656,7.16
,,22.864123,46.735518,7.16
,,19.916991,66.748323,7.16
,,1.378641,17.197046,7.16
,,11.149323,59.215289,7.16
,,12.156551,-59.769258,7.16
,,16.685084,62.307993,7.16
,,15.672619,43.846373,7.16
,,19.917353,-36.201766,7.16
,,20.542113,-16.609598,7.16
,,23.511245,0.877553,7.16
,,3.672657,21.40574,7.16
,,19.412318,19.939425,7.16
,,20.81896,54.233781,7.16
,,11.176882,11.30164,7.16
,,11.165439,32.531123,7.16
,,13.515339,-19.560116,7.16
,,6.836785,35.068454,7.16
,,20.256595,44.000646,7.16
,,8.360291,33.936783,7.16
,,18.449326,-79.269442,7.16
,,18.419957,49.864536,7.16
,,5.789419,-27.134488,7.16
,,21.606467,-40.330228,7.16
,,13.965818,32.600898,7.16
,,21.602706,50.502076,7.16
,,5.419727,-54.317869,7.16
,,20.442429,-29.073905,7.16
,,4.267066,0.453897,7.16
,,3.230646,49.568878,7.16
,,14.042124,31.660855,7.16
,,15.445451,45.603915,7.16
,,15.433078,44.302241,7.16
,,21.669875,49.682998,7.16
,,9.078218,-17.236846,7.16
,,13.167027,38.723754,7.16
,,3.420224,-37.152688,7.16
,,21.022827,1.069682,7.16
,,15.675062,37.016987,7.16
,,8.750203,-30.978076,7.16
,,7.488736,-13.139166,7.16
,,10.391666,-26.056269,7.16
,,19.135583,-26.834656,7.16
,,23.722933,-33.082739,7.16
,,10.693097,-64.10639,7.16
,,23.39803,-53.81497,7.16
,,6.45188,-32.166811,7.16
,,3.071387,75.149549,7.16
,,7.942247,-15.524355,7.16
,,7.954451,81.352216,7.16
,,5.961269,55.656704,7.16
,,6.847963,-20.910376,7.16
,,6.844061,-31.276333,7.16
,,18.739295,28.101394,7.16
,,19.761296,36.088648,7.16
,,14.417608,5.615328,7.16
,,8.900171,-42.485766,7.16
,,12.681705,8.829367,7.16
,,1.00824,18.691578,7.16
,,20.528786,30.260873,7.16
,,6.961917,17.902009,7.16
,,8.399695,-32.896888,7.16
,,15.506611,12.000009,7.16
,,10.937846,-58.053107,7.16
,,21.051152,1.694075,7.16
,,4.39311,35.903063,7.16
,,18.929101,-16.349172,7.16
,,22.282297,-14.656977,7.16
,,23.439047,53.166999,7.16
,,6.115204,2.173064,7.16
,,19.075839,45.921666,7.16
,,9.594862,-68.210242,7.16
,,5.446388,70.22819,7.16
,,11.609938,56.13535,7.16
,,14.582389,-37.204301,7.16
,,7.957183,-0.635873,7.16
,,6.421849,23.709484,7.16
,,18.949036,-33.329452,7.16
,,13.279516,-41.283004,7.16
,,21.683426,30.29735,7.16
,,8.949596,-49.681025,7.16
,,21.656241,24.494572,7.16
,,9.711363,-55.832009,7.16
,,8.27402,-3.226087,7.16
,,21.826751,-82.433997,7.16
,,23.707139,-61.061817,7.16
,,3.565081,-30.628022,7.16
,,5.60072,19.54941,7.16
,,2.15102,41.965489,7.16
,,5.602368,12.436407,7.16
,,6.228653,41.69725,7.16
,,19.816916,44.379204,7.16
,,20.182117,84.544521,7.16
,,15.149253,33.265362,7.16
,,7.661629,-43.279616,7.16
,,4.168721,-61.598947,7.16
,,8.857741,-61.362967,7.16
,,18.587359,41.581553,7.16
,,5.278856,18.439535,7.16
,,17.660442,-32.320141,7.16
,,21.81305,22.427936,7.16
,,1.853704,24.652161,7.16
,,6.724136,5.848797,7.16
,,18.204083,-19.432819,7.16
,,7.188749,33.111863,7.16
,,16.972152,-33.609108,7.16
,,20.128863,2.44301,7.16
,,12.338019,-4.510285,7.16
,,6.478534,34.864672,7.16
,,2.007799,-41.775712,7.16
,,17.796123,-63.562637,7.16
,,3.481856,-33.655298,7.16
,,18.236341,-27.502816,7.16
,,12.318459,40.312787,7.16
,,21.675576,70.78605,7.16
,,5.227024,-32.067123,7.16
,,4.801783,-63.480329,7.16
,,2.419452,33.866753,7.16
,,19.819474,-76.908585,7.16
,,21.619554,62.304245,7.16
,,4.49356,80.931738,7.16
,,12.53609,-27.566204,7.16
,,19.889625,20.337245,7.16
,,6.270518,5.11416,7.16
,,14.221849,-8.444632,7.16
,,4.741415,-27.948852,7.16
,,23.587771,10.958526,7.16
,,4.062326,-37.070301,7.16
,,3.562446,6.926006,7.16
,,15.729551,2.439948,7.16
,,10.836946,-62.635717,7.16
,,21.481371,-8.990814,7.16
,,17.63164,-42.567565,7.16
,,11.349731,4.88051,7.16
,,22.251393,59.114395,7.16
,,2.952948,-0.574544,7.16
,,4.166327,-19.002853,7.16
,,9.441068,-54.874373,7.16
,,9.246517,-55.640915,7.16
,,8.143376,-39.499117,7.16
,,6.538771,-45.310078,7.16
,,7.557534,-77.082862,7.16
,,19.572003,41.429039,7.16
,,19.600276,0.249655,7.16
,,11.636368,-45.749528,7.16
,,16.018911,-24.266601,7.16
,,16.025733,47.142633,7.16
,,3.535727,62.26799,7.16
,,6.75647,23.64623,7.16
,,4.313371,-54.135492,7.16
,,21.633674,41.081368,7.16
,,3.825008,80.322469,7.16
,,0.379942,54.645437,7.16
,,23.299151,73.688508,7.16
,,7.600397,-3.151769,7.16
,,10.722843,-32.137196,7.16
,,7.507285,13.864956,7.16
,,14.529738,-44.806699,7.16
,,4.532496,-12.632639,7.16
,,5.237346,30.39987,7.16
,,11.923303,1.095916,7.16
,,9.70696,48.776075,7.16
,,16.969308,-14.372468,7.16
,,4.206945,23.574572,7.16
,,15.379678,18.91896,7.16
,,9.585283,-5.368946,7.16
,,9.122831,0.600191,7.16
,,8.220858,-52.236187,7.16
,,13.158389,-20.123656,7.16
,,21.058272,23.996261,7.16
,,1.262982,9.784866,7.16
,,16.83007,-42.001716,7.16
,,6.590812,80.573222,7.16
,,10.855126,-4.736508,7.16
,,4.820424,-4.986496,7.16
,,11.428437,-14.537327,7.16
,,20.834743,-27.367705,7.16
,,2.108225,13.4619,7.16
,,12.387314,-37.489783,7.16
,,6.510701,-22.321813,7.16
,,15.212151,48.580778,7.16
,,9.453936,-33.791348,7.16
,,13.244635,-38.651568,7.16
,,22.309489,-20.740014,7.16
,,23.530108,-21.250113,7.16
,,19.267181,16.161012,7.16
,,7.455273,1.452673,7.16
,,21.973424,-12.664658,7.16
,,21.304678,10.249054,7.16
,,14.998512,-46.247935,7.16
,,16.24938,-39.627811,7.16
,,19.161744,58.468345,7.16
,,20.064399,21.050424,7.16
,,12.023248,66.12297,7.16
,,7.33968,28.122205,7.16
,,10.171363,49.507337,7.16
,,12.992486,28.065664,7.16
,,4.852102,-25.309979,7.16
,,22.485497,29.029183,7.16
,,16.166822,-35.642559,7.16
,,11.388427,-23.706472,7.16
,,7.594521,-70.523645,7.16
,,8.288228,-42.521534,7.16
,,7.258957,59.774927,7.16
,,6.607555,-57.539235,7.16
,,13.752445,-71.533015,7.16
,,13.812542,27.881258,7.16
,,8.983507,63.428588,7.17
,,4.821039,28.350831,7.17
,,10.856418,75.994778,7.17
,,20.273789,22.396459,7.17
,,1.366439,76.710284,7.17
,,12.964337,9.338608,7.17
,,5.029905,11.375287,7.17
,,5.422005,-75.692401,7.17
,,16.515339,30.940888,7.17
,,9.506089,-31.549956,7.17
,,1.317539,45.705877,7.17
,,7.804422,-6.773773,7.17
,,15.471843,-21.20957,7.17
,,15.241957,-59.735253,7.17
,,7.810053,74.043208,7.17
,,2.463014,-69.523997,7.17
,,21.512289,-25.709689,7.17
Dofida,,13.54043,-47.271363,7.17
,,6.087625,-54.408368,7.17
,,22.198525,6.896292,7.17
,,8.020616,-25.41337,7.17
,,7.945871,-12.935336,7.17
,,17.98434,30.04891,7.17
,,16.386493,-34.92495,7.17
,,17.164346,-82.318644,7.17
,,8.067031,-26.973323,7.17
,,18.499842,15.944398,7.17
,,6.983498,-26.474425,7.17
,,22.670125,-6.534472,7.17
,,23.352037,60.470985,7.17
,,13.150221,-33.501545,7.17
,,2.20816,79.693298,7.17
,,19.51697,46.331791,7.17
,,8.141232,-52.617078,7.17
,,22.318664,28.847621,7.17
,,8.226165,10.847158,7.17
,,8.648972,-6.848338,7.17
,,16.413353,44.689945,7.17
,,8.95136,35.023358,7.17
,,5.741831,4.339179,7.17
,,5.901186,-60.023471,7.17
,,3.527794,-3.497679,7.17
,,9.325153,9.790148,7.17
,,19.668076,-14.044674,7.17
,,15.345296,8.913719,7.17
,,4.861269,-8.401299,7.17
,,6.390478,-26.379596,7.17
,,6.104364,31.997013,7.17
,,7.348369,-20.649079,7.17
,,7.349343,6.237592,7.17
,,17.842968,-49.495702,7.17
,,23.310842,33.727336,7.17
,,18.587853,-39.694382,7.17
,,5.75014,6.350412,7.17
,,0.234046,76.026999,7.17
,,21.202053,-30.589318,7.17
,,13.911616,-48.134577,7.17
,,0.046437,2.130155,7.17
HR1630,1630,5.106139,54.405185,7.17
,,0.93917,-63.958384,7.17
,,14.230934,46.325167,7.17
,,4.817341,-88.271155,7.17
,,13.337716,17.765831,7.17
,,6.027727,-35.043751,7.17
,,13.905592,-48.692775,7.17
,,7.710026,-59.297431,7.17
,,7.242784,20.516866,7.17
,,4.325063,37.998384,7.17
,,1.494736,-13.223832,7.17
,,7.315654,-45.297264,7.17
,,5.380843,3.552219,7.17
,,20.524976,33.098281,7.17
,,15.041461,33.274358,7.17
,,4.803843,-9.506702,7.17
,,15.413672,10.992832,7.17
,,0.52521,20.829507,7.17
,,20.125372,16.6473,7.17
,,8.459757,-5.148635,7.17
,,7.165836,-13.616071,7.17
,,20.656003,-61.535631,7.17
,,5.273735,-23.058999,7.17
,,8.319174,-46.205247,7.17
,,3.682252,41.188792,7.17
,,17.037771,49.593962,7.17
,,7.239604,-61.069789,7.17
,,1.59064,-13.381028,7.17
,,21.764813,78.232881,7.17
,,16.400279,-58.605651,7.17
,,22.610623,27.784208,7.17
,,19.179333,31.634919,7.17
,,11.849477,33.604243,7.17
,,10.097621,-68.298033,7.17
,,21.367888,-51.875479,7.17
,,7.536913,27.125157,7.17
,,21.722425,-24.141336,7.17
,,20.512819,-15.771421,7.17
,,3.84169,34.052279,7.17
HR6964,6964,18.866122,-83.316353,7.17
,,12.102427,-69.125448,7.17
,,13.860763,-31.319559,7.17
,,21.38914,44.518292,7.17
,,0.964469,-66.560868,7.17
,,5.697348,-12.310887,7.17
,,13.191305,40.792496,7.17
,,19.071438,34.087022,7.17
,,0.217167,49.926524,7.17
,,7.183262,-67.961375,7.17
,,8.416756,-74.912198,7.17
,,1.613477,59.625998,7.17
,,6.678471,40.168545,7.17
,,0.793583,-2.321864,7.17
,,4.947441,-70.925092,7.17
,,9.525221,-36.750465,7.17
,,18.759414,-48.459519,7.17
,,23.518509,2.363374,7.17
,,5.932589,0.836149,7.17
,,8.164492,-43.528373,7.17
,,20.222441,72.897081,7.17
,,6.198958,23.207059,7.17
,,2.243607,1.677598,7.17
,,3.235666,15.590418,7.17
,,18.303358,11.396269,7.17
,,2.514647,-64.045675,7.17
,,18.283203,12.067691,7.17
,,10.347218,-15.479913,7.17
,,1.112322,-15.510287,7.17
,,23.257918,64.266714,7.17
,,17.364033,9.735919,7.17
,,17.375382,-70.442104,7.17
,,3.245075,-6.702446,7.17
,,2.776616,54.077717,7.17
,,5.689295,29.494425,7.17
,,21.586665,21.404116,7.17
,,7.217411,-24.225575,7.17
,,14.683975,52.235794,7.17
,,11.516969,32.316635,7.17
,,23.288656,29.873371,7.17
,,19.805997,25.009562,7.17
,,4.44087,-0.511197,7.17
,,23.354213,-13.269368,7.17
,,14.829778,-52.74484,7.17
,,20.53457,60.422366,7.17
,,7.011229,23.440181,7.17
,,10.774619,-19.760597,7.17
,,17.074829,-17.49226,7.17
,,18.715395,44.925252,7.17
,,17.49115,34.938611,7.17
,,23.739682,55.206387,7.17
,,0.157661,46.387872,7.17
,,10.822526,-39.170308,7.17
,,8.357825,-39.705409,7.17
,,1.202898,-73.907068,7.17
,,19.924646,-53.947228,7.17
,,5.812631,-1.501853,7.17
,,15.645716,-23.049474,7.17
,,7.487061,14.358344,7.17
,,19.658269,30.408269,7.17
,,19.934787,-44.01221,7.17
,,10.502196,-70.888101,7.17
,,9.39734,34.548168,7.18
,,4.660285,-21.247546,7.18
,,21.466605,53.289285,7.18
,,7.437046,-20.906266,7.18
,,0.825315,46.510961,7.18
,,9.485909,-2.750431,7.18
,,7.729788,43.794652,7.18
,,9.96377,35.124526,7.18
,,20.695897,-75.346399,7.18
,,14.656114,-25.028616,7.18
,,4.841209,-38.55995,7.18
,,4.391776,24.405402,7.18
,,0.133431,-78.598759,7.18
,,7.339675,-22.084591,7.18
,,3.44805,66.210978,7.18
,,14.057587,27.509936,7.18
,,8.712837,31.862602,7.18
,,4.388816,-7.70454,7.18
,,21.412731,-57.25718,7.18
,,22.701835,-3.473427,7.18
,,20.053577,50.309038,7.18
,,7.00195,29.772125,7.18
,,3.875856,40.365617,7.18
,,13.097682,-14.111937,7.18
,,22.521955,63.817631,7.18
,,18.907834,20.359903,7.18
,,10.62311,-43.523359,7.18
,,10.094225,-84.088928,7.18
,,12.758897,-4.810942,7.18
,,22.205888,55.09768,7.18
,,17.578161,40.909268,7.18
,,1.490673,42.2819,7.18
,,2.328204,60.013051,7.18
,,5.788804,50.088344,7.18
,,4.925122,32.783944,7.18
,,20.822821,83.941765,7.18
,,14.409955,-2.342871,7.18
,,1.089413,-40.269995,7.18
,,11.107225,-16.531024,7.18
,,7.141019,-18.60304,7.18
,,15.859774,-37.437262,7.18
,,6.128202,-34.639968,7.18
,,12.648979,-0.854156,7.18
,,14.04236,-19.809923,7.18
,,3.778278,-25.357249,7.18
,,9.910861,-43.321149,7.18
,,7.05358,9.023461,7.18
,,8.325491,35.04567,7.18
,,19.84805,20.039483,7.18
,,22.979372,43.838752,7.18
,,19.677422,44.789164,7.18
,,6.568638,22.124138,7.18
,,23.406055,6.186288,7.18
,,10.538146,24.442272,7.18
,,0.27344,-70.392369,7.18
,,19.156114,10.241168,7.18
,,19.756303,-1.499019,7.18
,,18.751037,35.008414,7.18
,,13.50352,45.735244,7.18
,,23.091606,28.988635,7.18
,,10.085005,-45.896198,7.18
HR5326,5326,14.276201,-59.91369,7.18
,,10.197184,-61.541932,7.18
,,16.120427,-42.069612,7.18
,,16.479312,-17.984991,7.18
,,3.557366,65.551949,7.18
,,7.66648,-3.597507,7.18
,,23.172436,-13.644549,7.18
,,11.824408,-46.067536,7.18
,,20.200554,7.684451,7.18
,,18.090754,28.685499,7.18
,,21.358097,48.16742,7.18
,,18.41194,-6.603798,7.18
,,12.235056,-36.728999,7.18
,,15.603299,-65.114601,7.18
,,8.27361,-36.202598,7.18
,,22.686023,45.008691,7.18
,,6.931381,-25.518066,7.18
,,7.60949,65.096231,7.18
,,0.307661,76.276527,7.18
,,6.42718,-35.039143,7.18
,,3.814175,-54.999977,7.18
,,17.67222,6.564609,7.18
,,10.565711,-80.516765,7.18
,,7.191378,30.472594,7.18
,,14.601728,-84.148423,7.18
,,5.45185,-31.566171,7.18
,,8.004114,-35.991487,7.18
,,14.596757,-8.575284,7.18
,,19.072302,-21.531459,7.18
,,23.624474,35.814839,7.18
,,6.428636,38.05035,7.18
,,18.573703,-19.784678,7.18
,,6.035132,-27.427293,7.18
,,13.345922,69.10221,7.18
,,3.068386,-5.243324,7.18
,,10.880263,-6.821992,7.18
,,1.709935,-20.172567,7.18
,,12.390988,-6.118794,7.18
,,7.635378,38.25884,7.18
,,11.682194,-0.674331,7.18
,,17.906772,-38.626532,7.18
,,13.91204,-61.334488,7.18
,,13.88,-42.483219,7.18
,,8.772676,-33.902025,7.18
,,16.793823,37.560222,7.18
,,15.570693,-60.807929,7.18
,,11.851439,-27.080227,7.18
,,15.118392,-37.94566,7.18
,,15.120473,-32.910157,7.18
,,15.121485,22.908329,7.18
,,0.281041,46.614272,7.18
,,7.63641,-31.453256,7.18
,,3.135628,-61.149868,7.18
,,19.729748,38.322351,7.18
,,19.660051,-64.5356,7.18
,,17.654427,30.253358,7.18
,,3.094711,65.156709,7.18
,,19.089104,25.920661,7.18
,,18.341226,-44.076909,7.18
,,23.664248,-32.743406,7.18
,,22.80898,-70.933409,7.18
,,16.422329,67.072391,7.18
,,3.757653,47.660353,7.18
,,18.784978,74.725404,7.18
,,11.268917,-68.198361,7.18
,,1.236248,58.812331,7.18
,,19.602415,-46.151355,7.18
,,10.279682,-13.099513,7.18
,,6.539082,15.706183,7.18
,,19.521707,42.986994,7.18
,,5.757073,6.297877,7.18
,,11.480848,42.79331,7.18
,,22.642704,44.669024,7.18
,,14.933292,41.136607,7.18
,,23.776288,0.530046,7.18
,,0.525083,11.532215,7.18
,,8.328537,-27.081775,7.18
,,20.129306,57.799914,7.18
,,18.802201,-43.572974,7.18
,,11.604059,3.301118,7.18
,,1.545341,63.593803,7.18
,,20.978805,31.647512,7.18
,,1.671433,39.587736,7.18
,,18.202863,8.227045,7.18
,,14.1189,-35.491899,7.18
,,6.683191,56.099288,7.18
,,0.558094,-0.608808,7.18
,,22.922558,-5.689673,7.18
,,13.909875,-55.071846,7.18
,,3.824083,57.12218,7.18
,,11.488564,30.424539,7.18
,,4.181991,15.946665,7.18
,,6.757022,-65.044239,7.18
,,23.20084,-43.987774,7.18
,,20.151448,-26.224036,7.18
,,23.031788,19.837724,7.18
,,16.998554,-59.329667,7.18
,,15.342061,-28.287106,7.18
,,23.898398,17.991762,7.18
,,15.075855,-28.300174,7.18
,,14.567709,-16.819581,7.18
,,17.816196,37.061729,7.18
,,8.139788,13.153357,7.18
,,20.147132,12.228368,7.18
,,23.60007,-8.766177,7.18
,,21.561179,-16.200976,7.18
,,14.524787,-47.729572,7.18
,,3.203151,46.386038,7.18
,,1.860105,-2.637838,7.18
,,20.651192,-16.559542,7.18
,,6.657436,-43.427291,7.18
,,8.042034,-66.020939,7.18
